name	Phylum	Class	Order	Family	in_uk	in_dataset	taxonium_link
Neoatractosomatidae	Euarthropoda	Diplopoda	Chordeumatida	Neoatractosomatidae	False		
Attemsiidae	Euarthropoda	Diplopoda	Chordeumatida	Attemsiidae	False		
Hungarosomatidae	Euarthropoda	Diplopoda	Chordeumatida	Hungarosomatidae	False		
Craspedosomatidae	Euarthropoda	Diplopoda	Chordeumatida	Craspedosomatidae	False		
Haplobainosomatidae	Euarthropoda	Diplopoda	Chordeumatida	Haplobainosomatidae	False		
Beticosomatidae	Euarthropoda	Diplopoda	Chordeumatida	Beticosomatidae	False		
Brachychaeteumatidae	Euarthropoda	Diplopoda	Chordeumatida	Brachychaeteumatidae	False		
Branneriidae	Euarthropoda	Diplopoda	Chordeumatida	Branneriidae	False		
Chamaesomatidae	Euarthropoda	Diplopoda	Chordeumatida	Chamaesomatidae	False		
Dalmatosomatidae	Euarthropoda	Diplopoda	Chordeumatida	Dalmatosomatidae	False		
Golovatchiidae	Euarthropoda	Diplopoda	Chordeumatida	Golovatchiidae	False		
Heterolatzeliidae	Euarthropoda	Diplopoda	Chordeumatida	Heterolatzeliidae	False		
Kashmireumatidae	Euarthropoda	Diplopoda	Chordeumatida	Kashmireumatidae	False		
Macrochaeteumatidae	Euarthropoda	Diplopoda	Chordeumatida	Macrochaeteumatidae	False		
Microlympiidae	Euarthropoda	Diplopoda	Chordeumatida	Microlympiidae	False		
Niponiosomatidae	Euarthropoda	Diplopoda	Chordeumatida	Niponiosomatidae	False		
Tingupidae	Euarthropoda	Diplopoda	Chordeumatida	Tingupidae	False		
Trachygonidae	Euarthropoda	Diplopoda	Chordeumatida	Trachygonidae	False		
Cleidogonidae	Euarthropoda	Diplopoda	Chordeumatida	Cleidogonidae	False		
Entomobielziidae	Euarthropoda	Diplopoda	Chordeumatida	Entomobielziidae	False		
Lusitaniosomatidae	Euarthropoda	Diplopoda	Chordeumatida	Lusitaniosomatidae	False		
Opisthocheiridae	Euarthropoda	Diplopoda	Chordeumatida	Opisthocheiridae	False		
Trichopetalidae	Euarthropoda	Diplopoda	Chordeumatida	Trichopetalidae	False		
Anthogonidae	Euarthropoda	Diplopoda	Chordeumatida	Anthogonidae	False		
Anthroleucosomatidae	Euarthropoda	Diplopoda	Chordeumatida	Anthroleucosomatidae	False		
Vandeleumatidae	Euarthropoda	Diplopoda	Chordeumatida	Vandeleumatidae	False		
Haaseidae	Euarthropoda	Diplopoda	Chordeumatida	Haaseidae	False		
Verhoeffidae	Euarthropoda	Diplopoda	Chordeumatida	Verhoeffidae	False		
Guipuzcosomatidae	Euarthropoda	Diplopoda	Chordeumatida	Guipuzcosomatidae	False		
Eudigonidae	Euarthropoda	Diplopoda	Chordeumatida	Eudigonidae	False		
Heterochordeumatidae	Euarthropoda	Diplopoda	Chordeumatida	Heterochordeumatidae	False		
Megalotylidae	Euarthropoda	Diplopoda	Chordeumatida	Megalotylidae	False		
Metopidiotrichidae	Euarthropoda	Diplopoda	Chordeumatida	Metopidiotrichidae	False		
Peterjohnsiidae	Euarthropoda	Diplopoda	Chordeumatida	Peterjohnsiidae	False		
Pygmaeosomatidae	Euarthropoda	Diplopoda	Chordeumatida	Pygmaeosomatidae	False		
Lankasomatidae	Euarthropoda	Diplopoda	Chordeumatida	Lankasomatidae	False		
Conotylidae	Euarthropoda	Diplopoda	Chordeumatida	Conotylidae	False		
Adritylidae	Euarthropoda	Diplopoda	Chordeumatida	Adritylidae	False		
Diplomaragnidae	Euarthropoda	Diplopoda	Chordeumatida	Diplomaragnidae	False		
Urochordeumatidae	Euarthropoda	Diplopoda	Chordeumatida	Urochordeumatidae	False		
Striariidae	Euarthropoda	Diplopoda	Chordeumatida	Striariidae	False		
Rhiscosomididae	Euarthropoda	Diplopoda	Chordeumatida	Rhiscosomididae	False		
Buotidae	Euarthropoda	Diplopoda	Chordeumatida	Buotidae	False		
Apterouridae	Euarthropoda	Diplopoda	Chordeumatida	Apterouridae	False		
Caseyidae	Euarthropoda	Diplopoda	Chordeumatida	Caseyidae	False		
Chordeumatidae	Euarthropoda	Diplopoda	Chordeumatida	Chordeumatidae	False		
Speophilosomatidae	Euarthropoda	Diplopoda	Chordeumatida	Speophilosomatidae	False		
Abacionidae	Euarthropoda	Diplopoda	Callipodida	Abacionidae	False		
Caspiopetalidae	Euarthropoda	Diplopoda	Callipodida	Caspiopetalidae	False		
Dorypetalidae	Euarthropoda	Diplopoda	Callipodida	Dorypetalidae	False		
Paracortinidae	Euarthropoda	Diplopoda	Callipodida	Paracortinidae	False		
Schizopetalidae	Euarthropoda	Diplopoda	Callipodida	Schizopetalidae	False		
Callipodidae	Euarthropoda	Diplopoda	Callipodida	Callipodidae	False		
Sinocallipodidae	Euarthropoda	Diplopoda	Callipodida	Sinocallipodidae	False		
Hirudisomatidae	Euarthropoda	Diplopoda	Polyzoniida	Hirudisomatidae	False		
Polyzoniidae	Euarthropoda	Diplopoda	Polyzoniida	Polyzoniidae	False		
Siphonotidae	Euarthropoda	Diplopoda	Polyzoniida	Siphonotidae	False		
Platydesmidae	Euarthropoda	Diplopoda	Platydesmida	Platydesmidae	False		
Andrognathiidae	Euarthropoda	Diplopoda	Platydesmida	Andrognathiidae	False		
Siphonocryptidae	Euarthropoda	Diplopoda	Siphonocryptida	Siphonocryptidae	False		
Siphonophoridae	Euarthropoda	Diplopoda	Siphonophorida	Siphonophoridae	False		
Siphonorhinidae	Euarthropoda	Diplopoda	Siphonophorida	Siphonorhinidae	False		
Siphoniulidae	Euarthropoda	Diplopoda	Siphoniulida	Siphoniulidae	False		
Glomeridae	Euarthropoda	Diplopoda	Glomerida	Glomeridae	True	BIOSCAN	[🌳 Open tree](https://taxonium.org/?treeUrl=https%3A%2F%2Fraw.githubusercontent.com%2FLyndallP%2Fbioscan-phylogenetics%2Fmain%2Fdata%2FGlomeridae%2FGlomeridae_final_tree.newick&metaUrl=https%3A%2F%2Fraw.githubusercontent.com%2FLyndallP%2Fbioscan-phylogenetics%2Fmain%2Fdata%2FGlomeridae%2Fglomeridae_metadata_FINAL.tsv&configUrl=https%3A%2F%2Fraw.githubusercontent.com%2FLyndallP%2Fbioscan-phylogenetics%2Fmain%2Fconfig.json)
Protoglomeridae	Euarthropoda	Diplopoda	Glomerida	Protoglomeridae	False		
Glomeridellidae	Euarthropoda	Diplopoda	Glomerida	Glomeridellidae	False		
Termitodesmidae	Euarthropoda	Diplopoda	Glomeridesmida	Termitodesmidae	False		
Glomerdesmidae	Euarthropoda	Diplopoda	Glomeridesmida	Glomerdesmidae	False		
Arthrosphaeridae	Euarthropoda	Diplopoda	Sphaerotheriida	Arthrosphaeridae	False		
Sphaerotheriidae	Euarthropoda	Diplopoda	Sphaerotheriida	Sphaerotheriidae	False		
Zephroniidae	Euarthropoda	Diplopoda	Sphaerotheriida	Zephroniidae	False		
Procyliosomatidae	Euarthropoda	Diplopoda	Sphaerotheriida	Procyliosomatidae	False		
Lophoproctidae	Euarthropoda	Diplopoda	Polyxenida	Lophoproctidae	False		
Polyxenidae	Euarthropoda	Diplopoda	Polyxenida	Polyxenidae	True	BIOSCAN	[🌳 Open tree](https://taxonium.org/?treeUrl=https%3A%2F%2Fraw.githubusercontent.com%2FLyndallP%2Fbioscan-phylogenetics%2Fmain%2Fdata%2FPolyxenidae%2FPolyxenidae_final_tree.newick&metaUrl=https%3A%2F%2Fraw.githubusercontent.com%2FLyndallP%2Fbioscan-phylogenetics%2Fmain%2Fdata%2FPolyxenidae%2Fpolyxenidae_metadata_FINAL.tsv&configUrl=https%3A%2F%2Fraw.githubusercontent.com%2FLyndallP%2Fbioscan-phylogenetics%2Fmain%2Fconfig.json)
Synxenidae	Euarthropoda	Diplopoda	Polyxenida	Synxenidae	False		
Scolopocryptopidae	Euarthropoda	Chilopoda	Scolopendromorpha	Scolopocryptopidae	False		
Plutoniumidae	Euarthropoda	Chilopoda	Scolopendromorpha	Plutoniumidae	False		
Cryptopidae	Euarthropoda	Chilopoda	Scolopendromorpha	Cryptopidae	False		
Scolopendridae	Euarthropoda	Chilopoda	Scolopendromorpha	Scolopendridae	False		
Mimopidae	Euarthropoda	Chilopoda	Scolopendromorpha	Mimopidae	False		
Geophilidae	Euarthropoda	Chilopoda	Geophilomorpha	Geophilidae	False		
Gonibregmatidae	Euarthropoda	Chilopoda	Geophilomorpha	Gonibregmatidae	False		
Zelanophilidae	Euarthropoda	Chilopoda	Geophilomorpha	Zelanophilidae	False		
Schendylidae	Euarthropoda	Chilopoda	Geophilomorpha	Schendylidae	True	BIOSCAN	[🌳 Open tree](https://taxonium.org/?treeUrl=https%3A%2F%2Fraw.githubusercontent.com%2FLyndallP%2Fbioscan-phylogenetics%2Fmain%2Fdata%2FSchendylidae%2FSchendylidae_final_tree.newick&metaUrl=https%3A%2F%2Fraw.githubusercontent.com%2FLyndallP%2Fbioscan-phylogenetics%2Fmain%2Fdata%2FSchendylidae%2Fschendylidae_metadata_FINAL.tsv&configUrl=https%3A%2F%2Fraw.githubusercontent.com%2FLyndallP%2Fbioscan-phylogenetics%2Fmain%2Fconfig.json)
Himantariidae	Euarthropoda	Chilopoda	Geophilomorpha	Himantariidae	False		
Oryidae	Euarthropoda	Chilopoda	Geophilomorpha	Oryidae	False		
Mecistocephalidae	Euarthropoda	Chilopoda	Geophilomorpha	Mecistocephalidae	False		
Lithobiidae	Euarthropoda	Chilopoda	Lithobiomorpha	Lithobiidae	False		
Henicopidae	Euarthropoda	Chilopoda	Lithobiomorpha	Henicopidae	False		
Craterostigmidae	Euarthropoda	Chilopoda	Craterostigmomorpha	Craterostigmidae	False		
Scutigeridae	Euarthropoda	Chilopoda	Scutigeromorpha	Scutigeridae	False		
Scutigerinidae	Euarthropoda	Chilopoda	Scutigeromorpha	Scutigerinidae	False		
Pselliodidae	Euarthropoda	Chilopoda	Scutigeromorpha	Pselliodidae	False		
Pauropodidae	Euarthropoda	Pauropoda	Tetramerocerata	Pauropodidae	False		
Amphipauropodidae	Euarthropoda	Pauropoda	Tetramerocerata	Amphipauropodidae	False		
Diplopauropodidae	Euarthropoda	Pauropoda	Tetramerocerata	Diplopauropodidae	False		
Polypauropodidae	Euarthropoda	Pauropoda	Tetramerocerata	Polypauropodidae	False		
Sphaeropauropodidae	Euarthropoda	Pauropoda	Tetramerocerata	Sphaeropauropodidae	False		
Eurypauropodidae	Euarthropoda	Pauropoda	Tetramerocerata	Eurypauropodidae	False		
Brachypauropodidae	Euarthropoda	Pauropoda	Tetramerocerata	Brachypauropodidae	False		
Hansenauropodidae	Euarthropoda	Pauropoda	Tetramerocerata	Hansenauropodidae	False		
Millotauropodidae	Euarthropoda	Pauropoda	Hexamerocerata	Millotauropodidae	False		
Scutigerellidae	Euarthropoda	Symphyla	Symphyla	Scutigerellidae	False		
Scolopendrellidae	Euarthropoda	Symphyla	Symphyla	Scolopendrellidae	False		
Trochanteriidae	Euarthropoda	Arachnida	Araneae	Trochanteriidae	False		
Gallieniellidae	Euarthropoda	Arachnida	Araneae	Gallieniellidae	False		
Cithaeronidae	Euarthropoda	Arachnida	Araneae	Cithaeronidae	False		
Liocranidae	Euarthropoda	Arachnida	Araneae	Liocranidae	False		
Trachelidae	Euarthropoda	Arachnida	Araneae	Trachelidae	False		
Phrurolithidae	Euarthropoda	Arachnida	Araneae	Phrurolithidae	False		
Gnaphosidae	Euarthropoda	Arachnida	Araneae	Gnaphosidae	True	BIOSCAN	[🌳 Open tree](https://taxonium.org/?treeUrl=https%3A%2F%2Fraw.githubusercontent.com%2FLyndallP%2Fbioscan-phylogenetics%2Fmain%2Fdata%2FGnaphosidae%2FGnaphosidae_final_tree.newick&metaUrl=https%3A%2F%2Fraw.githubusercontent.com%2FLyndallP%2Fbioscan-phylogenetics%2Fmain%2Fdata%2FGnaphosidae%2Fgnaphosidae_metadata_FINAL.tsv&configUrl=https%3A%2F%2Fraw.githubusercontent.com%2FLyndallP%2Fbioscan-phylogenetics%2Fmain%2Fconfig.json)
Lamponidae	Euarthropoda	Arachnida	Araneae	Lamponidae	False		
Anyphaenidae	Euarthropoda	Arachnida	Araneae	Anyphaenidae	True	BIOSCAN	[🌳 Open tree](https://taxonium.org/?treeUrl=https%3A%2F%2Fraw.githubusercontent.com%2FLyndallP%2Fbioscan-phylogenetics%2Fmain%2Fdata%2FAnyphaenidae%2FAnyphaenidae_final_tree.newick&metaUrl=https%3A%2F%2Fraw.githubusercontent.com%2FLyndallP%2Fbioscan-phylogenetics%2Fmain%2Fdata%2FAnyphaenidae%2Fanyphaenidae_metadata_FINAL.tsv&configUrl=https%3A%2F%2Fraw.githubusercontent.com%2FLyndallP%2Fbioscan-phylogenetics%2Fmain%2Fconfig.json)
Clubionidae	Euarthropoda	Arachnida	Araneae	Clubionidae	True	BIOSCAN	[🌳 Open tree](https://taxonium.org/?treeUrl=https%3A%2F%2Fraw.githubusercontent.com%2FLyndallP%2Fbioscan-phylogenetics%2Fmain%2Fdata%2FClubionidae%2FClubionidae_final_tree.newick&metaUrl=https%3A%2F%2Fraw.githubusercontent.com%2FLyndallP%2Fbioscan-phylogenetics%2Fmain%2Fdata%2FClubionidae%2Fclubionidae_metadata_FINAL.tsv&configUrl=https%3A%2F%2Fraw.githubusercontent.com%2FLyndallP%2Fbioscan-phylogenetics%2Fmain%2Fconfig.json)
Trachycosmidae	Euarthropoda	Arachnida	Araneae	Trachycosmidae	False		
Viridasiidae	Euarthropoda	Arachnida	Araneae	Viridasiidae	False		
Selenopidae	Euarthropoda	Arachnida	Araneae	Selenopidae	False		
Cheiracanthiidae	Euarthropoda	Arachnida	Araneae	Cheiracanthiidae	True	BIOSCAN	[🌳 Open tree](https://taxonium.org/?treeUrl=https%3A%2F%2Fraw.githubusercontent.com%2FLyndallP%2Fbioscan-phylogenetics%2Fmain%2Fdata%2FCheiracanthiidae%2FCheiracanthiidae_final_tree.newick&metaUrl=https%3A%2F%2Fraw.githubusercontent.com%2FLyndallP%2Fbioscan-phylogenetics%2Fmain%2Fdata%2FCheiracanthiidae%2Fcheiracanthiidae_metadata_FINAL.tsv&configUrl=https%3A%2F%2Fraw.githubusercontent.com%2FLyndallP%2Fbioscan-phylogenetics%2Fmain%2Fconfig.json)
Miturgidae	Euarthropoda	Arachnida	Araneae	Miturgidae	False		
Corinnidae	Euarthropoda	Arachnida	Araneae	Corinnidae	False		
Salticidae	Euarthropoda	Arachnida	Araneae	Salticidae	True	BIOSCAN	[🌳 Open tree](https://taxonium.org/?treeUrl=https%3A%2F%2Fraw.githubusercontent.com%2FLyndallP%2Fbioscan-phylogenetics%2Fmain%2Fdata%2FSalticidae%2FSalticidae_final_tree.newick&metaUrl=https%3A%2F%2Fraw.githubusercontent.com%2FLyndallP%2Fbioscan-phylogenetics%2Fmain%2Fdata%2FSalticidae%2Fsalticidae_metadata_FINAL.tsv&configUrl=https%3A%2F%2Fraw.githubusercontent.com%2FLyndallP%2Fbioscan-phylogenetics%2Fmain%2Fconfig.json)
Philodromidae	Euarthropoda	Arachnida	Araneae	Philodromidae	True	BIOSCAN	[🌳 Open tree](https://taxonium.org/?treeUrl=https%3A%2F%2Fraw.githubusercontent.com%2FLyndallP%2Fbioscan-phylogenetics%2Fmain%2Fdata%2FPhilodromidae%2FPhilodromidae_final_tree.newick&metaUrl=https%3A%2F%2Fraw.githubusercontent.com%2FLyndallP%2Fbioscan-phylogenetics%2Fmain%2Fdata%2FPhilodromidae%2Fphilodromidae_metadata_FINAL.tsv&configUrl=https%3A%2F%2Fraw.githubusercontent.com%2FLyndallP%2Fbioscan-phylogenetics%2Fmain%2Fconfig.json)
Xenoctenidae	Euarthropoda	Arachnida	Araneae	Xenoctenidae	False		
Prodidomidae	Euarthropoda	Arachnida	Araneae	Prodidomidae	False		
Lycosidae	Euarthropoda	Arachnida	Araneae	Lycosidae	True	BIOSCAN	[🌳 Open tree](https://taxonium.org/?treeUrl=https%3A%2F%2Fraw.githubusercontent.com%2FLyndallP%2Fbioscan-phylogenetics%2Fmain%2Fdata%2FLycosidae%2FLycosidae_final_tree.newick&metaUrl=https%3A%2F%2Fraw.githubusercontent.com%2FLyndallP%2Fbioscan-phylogenetics%2Fmain%2Fdata%2FLycosidae%2Flycosidae_metadata_FINAL.tsv&configUrl=https%3A%2F%2Fraw.githubusercontent.com%2FLyndallP%2Fbioscan-phylogenetics%2Fmain%2Fconfig.json)
Trechaleidae	Euarthropoda	Arachnida	Araneae	Trechaleidae	False		
Dolomedidae	Euarthropoda	Arachnida	Araneae	Dolomedidae	False		
Pisauridae	Euarthropoda	Arachnida	Araneae	Pisauridae	True	BIOSCAN	[🌳 Open tree](https://taxonium.org/?treeUrl=https%3A%2F%2Fraw.githubusercontent.com%2FLyndallP%2Fbioscan-phylogenetics%2Fmain%2Fdata%2FPisauridae%2FPisauridae_final_tree.newick&metaUrl=https%3A%2F%2Fraw.githubusercontent.com%2FLyndallP%2Fbioscan-phylogenetics%2Fmain%2Fdata%2FPisauridae%2Fpisauridae_metadata_FINAL.tsv&configUrl=https%3A%2F%2Fraw.githubusercontent.com%2FLyndallP%2Fbioscan-phylogenetics%2Fmain%2Fconfig.json)
Oxyopidae	Euarthropoda	Arachnida	Araneae	Oxyopidae	False		
Senoculidae	Euarthropoda	Arachnida	Araneae	Senoculidae	False		
Thomisidae	Euarthropoda	Arachnida	Araneae	Thomisidae	True	BIOSCAN	[🌳 Open tree](https://taxonium.org/?treeUrl=https%3A%2F%2Fraw.githubusercontent.com%2FLyndallP%2Fbioscan-phylogenetics%2Fmain%2Fdata%2FThomisidae%2FThomisidae_final_tree.newick&metaUrl=https%3A%2F%2Fraw.githubusercontent.com%2FLyndallP%2Fbioscan-phylogenetics%2Fmain%2Fdata%2FThomisidae%2Fthomisidae_metadata_FINAL.tsv&configUrl=https%3A%2F%2Fraw.githubusercontent.com%2FLyndallP%2Fbioscan-phylogenetics%2Fmain%2Fconfig.json)
Ctenidae	Euarthropoda	Arachnida	Araneae	Ctenidae	False		
Psechridae	Euarthropoda	Arachnida	Araneae	Psechridae	False		
Ancylometidae	Euarthropoda	Arachnida	Araneae	Ancylometidae	False		
Zoropsidae	Euarthropoda	Arachnida	Araneae	Zoropsidae	False		
Udubidae	Euarthropoda	Arachnida	Araneae	Udubidae	False		
Myrmeciculatoridae	Euarthropoda	Arachnida	Araneae	Myrmeciculatoridae	False		
Homalonychidae	Euarthropoda	Arachnida	Araneae	Homalonychidae	False		
Dictynidae	Euarthropoda	Arachnida	Araneae	Dictynidae	True	BIOSCAN	[🌳 Open tree](https://taxonium.org/?treeUrl=https%3A%2F%2Fraw.githubusercontent.com%2FLyndallP%2Fbioscan-phylogenetics%2Fmain%2Fdata%2FDictynidae%2FDictynidae_final_tree.newick&metaUrl=https%3A%2F%2Fraw.githubusercontent.com%2FLyndallP%2Fbioscan-phylogenetics%2Fmain%2Fdata%2FDictynidae%2Fdictynidae_metadata_FINAL.tsv&configUrl=https%3A%2F%2Fraw.githubusercontent.com%2FLyndallP%2Fbioscan-phylogenetics%2Fmain%2Fconfig.json)
Argyronetidae	Euarthropoda	Arachnida	Araneae	Argyronetidae	False		
Lathyidae	Euarthropoda	Arachnida	Araneae	Lathyidae	True	BIOSCAN	[🌳 Open tree](https://taxonium.org/?treeUrl=https%3A%2F%2Fraw.githubusercontent.com%2FLyndallP%2Fbioscan-phylogenetics%2Fmain%2Fdata%2FLathyidae%2FLathyidae_final_tree.newick&metaUrl=https%3A%2F%2Fraw.githubusercontent.com%2FLyndallP%2Fbioscan-phylogenetics%2Fmain%2Fdata%2FLathyidae%2Flathyidae_metadata_FINAL.tsv&configUrl=https%3A%2F%2Fraw.githubusercontent.com%2FLyndallP%2Fbioscan-phylogenetics%2Fmain%2Fconfig.json)
Toxopidae	Euarthropoda	Arachnida	Araneae	Toxopidae	False		
Cicurinidae	Euarthropoda	Arachnida	Araneae	Cicurinidae	False		
Cybaeidae	Euarthropoda	Arachnida	Araneae	Cybaeidae	False		
Hahniidae	Euarthropoda	Arachnida	Araneae	Hahniidae	True	BIOSCAN	[🌳 Open tree](https://taxonium.org/?treeUrl=https%3A%2F%2Fraw.githubusercontent.com%2FLyndallP%2Fbioscan-phylogenetics%2Fmain%2Fdata%2FHahniidae%2FHahniidae_final_tree.newick&metaUrl=https%3A%2F%2Fraw.githubusercontent.com%2FLyndallP%2Fbioscan-phylogenetics%2Fmain%2Fdata%2FHahniidae%2Fhahniidae_metadata_FINAL.tsv&configUrl=https%3A%2F%2Fraw.githubusercontent.com%2FLyndallP%2Fbioscan-phylogenetics%2Fmain%2Fconfig.json)
Macrobunidae	Euarthropoda	Arachnida	Araneae	Macrobunidae	False		
Desidae	Euarthropoda	Arachnida	Araneae	Desidae	False		
Stiphidiidae	Euarthropoda	Arachnida	Araneae	Stiphidiidae	False		
Cycloctenidae	Euarthropoda	Arachnida	Araneae	Cycloctenidae	False		
Agelenidae	Euarthropoda	Arachnida	Araneae	Agelenidae	True	BIOSCAN	[🌳 Open tree](https://taxonium.org/?treeUrl=https%3A%2F%2Fraw.githubusercontent.com%2FLyndallP%2Fbioscan-phylogenetics%2Fmain%2Fdata%2FAgelenidae%2FAgelenidae_final_tree.newick&metaUrl=https%3A%2F%2Fraw.githubusercontent.com%2FLyndallP%2Fbioscan-phylogenetics%2Fmain%2Fdata%2FAgelenidae%2Fagelenidae_metadata_FINAL.tsv&configUrl=https%3A%2F%2Fraw.githubusercontent.com%2FLyndallP%2Fbioscan-phylogenetics%2Fmain%2Fconfig.json)
Amaurobiidae	Euarthropoda	Arachnida	Araneae	Amaurobiidae	True	BIOSCAN	[🌳 Open tree](https://taxonium.org/?treeUrl=https%3A%2F%2Fraw.githubusercontent.com%2FLyndallP%2Fbioscan-phylogenetics%2Fmain%2Fdata%2FAmaurobiidae%2FAmaurobiidae_final_tree.newick&metaUrl=https%3A%2F%2Fraw.githubusercontent.com%2FLyndallP%2Fbioscan-phylogenetics%2Fmain%2Fdata%2FAmaurobiidae%2Famaurobiidae_metadata_FINAL.tsv&configUrl=https%3A%2F%2Fraw.githubusercontent.com%2FLyndallP%2Fbioscan-phylogenetics%2Fmain%2Fconfig.json)
Sparassidae	Euarthropoda	Arachnida	Araneae	Sparassidae	False		
Zodariidae	Euarthropoda	Arachnida	Araneae	Zodariidae	False		
Penestomidae	Euarthropoda	Arachnida	Araneae	Penestomidae	False		
Phyxelididae	Euarthropoda	Arachnida	Araneae	Phyxelididae	False		
Titanoecidae	Euarthropoda	Arachnida	Araneae	Titanoecidae	False		
Uloboriidae	Euarthropoda	Arachnida	Araneae	Uloboriidae	False		
Oecobiidae	Euarthropoda	Arachnida	Araneae	Oecobiidae	False		
Hersiliidae	Euarthropoda	Arachnida	Araneae	Hersiliidae	False		
Deinopidae	Euarthropoda	Arachnida	Araneae	Deinopidae	False		
Nicodamidae	Euarthropoda	Arachnida	Araneae	Nicodamidae	False		
Megadyctinidae	Euarthropoda	Arachnida	Araneae	Megadyctinidae	False		
Eresidae	Euarthropoda	Arachnida	Araneae	Eresidae	False		
Nephilidae	Euarthropoda	Arachnida	Araneae	Nephilidae	False		
Paraplectanoididae	Euarthropoda	Arachnida	Araneae	Paraplectanoididae	False		
Araneidae	Euarthropoda	Arachnida	Araneae	Araneidae	True	BIOSCAN	[🌳 Open tree](https://taxonium.org/?treeUrl=https%3A%2F%2Fraw.githubusercontent.com%2FLyndallP%2Fbioscan-phylogenetics%2Fmain%2Fdata%2FAraneidae%2FAraneidae_final_tree.newick&metaUrl=https%3A%2F%2Fraw.githubusercontent.com%2FLyndallP%2Fbioscan-phylogenetics%2Fmain%2Fdata%2FAraneidae%2Faraneidae_metadata_FINAL.tsv&configUrl=https%3A%2F%2Fraw.githubusercontent.com%2FLyndallP%2Fbioscan-phylogenetics%2Fmain%2Fconfig.json)
Phonognathidae	Euarthropoda	Arachnida	Araneae	Phonognathidae	False		
Synotaxidae	Euarthropoda	Arachnida	Araneae	Synotaxidae	False		
Linyphiidae	Euarthropoda	Arachnida	Araneae	Linyphiidae	True	BIOSCAN	[🌳 Open tree](https://taxonium.org/?treeUrl=https%3A%2F%2Fraw.githubusercontent.com%2FLyndallP%2Fbioscan-phylogenetics%2Fmain%2Fdata%2FLinyphiidae%2FLinyphiidae_final_tree.newick&metaUrl=https%3A%2F%2Fraw.githubusercontent.com%2FLyndallP%2Fbioscan-phylogenetics%2Fmain%2Fdata%2FLinyphiidae%2Flinyphiidae_metadata_FINAL.tsv&configUrl=https%3A%2F%2Fraw.githubusercontent.com%2FLyndallP%2Fbioscan-phylogenetics%2Fmain%2Fconfig.json)
Pimoidae	Euarthropoda	Arachnida	Araneae	Pimoidae	False		
Cyatholipidae	Euarthropoda	Arachnida	Araneae	Cyatholipidae	False		
Physoglenidae	Euarthropoda	Arachnida	Araneae	Physoglenidae	False		
Nesticidae	Euarthropoda	Arachnida	Araneae	Nesticidae	False		
